Label,ROI,Num_Area,Num_IntDen,Num_WeightedMean,Denom_Area,Denom_IntDen,Denom_WeightedMean,RegionRatio,Area,IntDen,PixelRatio
sample input_ratio,NA,13.42,5238.07,390.3181818181818,6.66,1041.18,156.33333333333334,2.4967047877495636,10.54,81.05,7.689753320683113
sample input_ratio,NA,13.42,5238.07,390.3181818181818,6.66,1041.18,156.33333333333334,2.4967047877495636,7.010000000000001,92.78,13.235378031383737
sample input_ratio,NA,13.42,5238.07,390.3181818181818,6.66,1041.18,156.33333333333334,2.4967047877495636,7.010000000000001,76.74,10.9472182596291
sample input_ratio,NA,13.42,5238.07,390.3181818181818,6.66,1041.18,156.33333333333334,2.4967047877495636,7.010000000000001,79.41,11.328102710413694
sample input_ratio,NA,13.42,5238.07,390.3181818181818,6.66,1041.18,156.33333333333334,2.4967047877495636,7.010000000000001,81.05,11.562054208273892
sample input_ratio,NA,13.42,5238.07,390.3181818181818,6.66,1163.13,174.64414414414415,2.234934264363477,13.87,92.78,6.689257390050469
sample input_ratio,NA,13.42,5238.07,390.3181818181818,6.66,1163.13,174.64414414414415,2.234934264363477,13.87,76.74,5.532804614275414
sample input_ratio,NA,13.42,5238.07,390.3181818181818,6.66,1163.13,174.64414414414415,2.234934264363477,13.87,79.41,5.725306416726749
sample input_ratio,NA,13.42,5238.07,390.3181818181818,6.66,1163.13,174.64414414414415,2.234934264363477,13.87,81.05,5.843547224224946
sample input_ratio,NA,13.42,5238.07,390.3181818181818,6.66,1163.13,174.64414414414415,2.234934264363477,9.47,92.78,9.797254487856389
sample input_ratio,NA,13.42,5238.07,390.3181818181818,6.66,1163.13,174.64414414414415,2.234934264363477,9.47,76.74,8.103484688489967
sample input_ratio,NA,13.42,5238.07,390.3181818181818,6.66,1163.13,174.64414414414415,2.234934264363477,9.47,79.41,8.385427666314676
sample input_ratio,NA,13.42,5238.07,390.3181818181818,6.66,1163.13,174.64414414414415,2.234934264363477,9.47,81.05,8.558606124604012
sample input_ratio,NA,13.42,5238.07,390.3181818181818,6.66,1163.13,174.64414414414415,2.234934264363477,10.54,92.78,8.802656546489564
sample input_ratio,NA,13.42,5238.07,390.3181818181818,6.66,1163.13,174.64414414414415,2.234934264363477,10.54,76.74,7.280834914611006
sample input_ratio,NA,13.42,5238.07,390.3181818181818,6.66,1163.13,174.64414414414415,2.234934264363477,10.54,79.41,7.53415559772296
sample input_ratio,NA,13.42,5238.07,390.3181818181818,6.66,1163.13,174.64414414414415,2.234934264363477,10.54,81.05,7.689753320683113
sample input_ratio,NA,13.42,5238.07,390.3181818181818,6.66,1163.13,174.64414414414415,2.234934264363477,7.010000000000001,92.78,13.235378031383737
sample input_ratio,NA,13.42,5238.07,390.3181818181818,6.66,1163.13,174.64414414414415,2.234934264363477,7.010000000000001,76.74,10.9472182596291
sample input_ratio,NA,13.42,5238.07,390.3181818181818,6.66,1163.13,174.64414414414415,2.234934264363477,7.010000000000001,79.41,11.328102710413694
sample input_ratio,NA,13.42,5238.07,390.3181818181818,6.66,1163.13,174.64414414414415,2.234934264363477,7.010000000000001,81.05,11.562054208273892
sample input_ratio,NA,13.42,5238.07,390.3181818181818,6.66,591.93,88.87837837837837,4.391598822342322,13.87,92.78,6.689257390050469
sample input_ratio,NA,13.42,5238.07,390.3181818181818,6.66,591.93,88.87837837837837,4.391598822342322,13.87,76.74,5.532804614275414
sample input_ratio,NA,13.42,5238.07,390.3181818181818,6.66,591.93,88.87837837837837,4.391598822342322,13.87,79.41,5.725306416726749
sample input_ratio,NA,13.42,5238.07,390.3181818181818,6.66,591.93,88.87837837837837,4.391598822342322,13.87,81.05,5.843547224224946
sample input_ratio,NA,13.42,5238.07,390.3181818181818,6.66,591.93,88.87837837837837,4.391598822342322,9.47,92.78,9.797254487856389
sample input_ratio,NA,13.42,5238.07,390.3181818181818,6.66,591.93,88.87837837837837,4.391598822342322,9.47,76.74,8.103484688489967
sample input_ratio,NA,13.42,5238.07,390.3181818181818,6.66,591.93,88.87837837837837,4.391598822342322,9.47,79.41,8.385427666314676
sample input_ratio,NA,13.42,5238.07,390.3181818181818,6.66,591.93,88.87837837837837,4.391598822342322,9.47,81.05,8.558606124604012
sample input_ratio,NA,13.42,5238.07,390.3181818181818,6.66,591.93,88.87837837837837,4.391598822342322,10.54,92.78,8.802656546489564
sample input_ratio,NA,13.42,5238.07,390.3181818181818,6.66,591.93,88.87837837837837,4.391598822342322,10.54,76.74,7.280834914611006
sample input_ratio,NA,13.42,5238.07,390.3181818181818,6.66,591.93,88.87837837837837,4.391598822342322,10.54,79.41,7.53415559772296
sample input_ratio,NA,13.42,5238.07,390.3181818181818,6.66,591.93,88.87837837837837,4.391598822342322,10.54,81.05,7.689753320683113
sample input_ratio,NA,13.42,5238.07,390.3181818181818,6.66,591.93,88.87837837837837,4.391598822342322,7.010000000000001,92.78,13.235378031383737
sample input_ratio,NA,13.42,5238.07,390.3181818181818,6.66,591.93,88.87837837837837,4.391598822342322,7.010000000000001,76.74,10.9472182596291
sample input_ratio,NA,13.42,5238.07,390.3181818181818,6.66,591.93,88.87837837837837,4.391598822342322,7.010000000000001,79.41,11.328102710413694
sample input_ratio,NA,13.42,5238.07,390.3181818181818,6.66,591.93,88.87837837837837,4.391598822342322,7.010000000000001,81.05,11.562054208273892
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,2152.59,160.7610156833458,2.60803584762816,13.87,92.78,6.689257390050469
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,2152.59,160.7610156833458,2.60803584762816,13.87,76.74,5.532804614275414
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,2152.59,160.7610156833458,2.60803584762816,13.87,79.41,5.725306416726749
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,2152.59,160.7610156833458,2.60803584762816,13.87,81.05,5.843547224224946
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,2152.59,160.7610156833458,2.60803584762816,9.47,92.78,9.797254487856389
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,2152.59,160.7610156833458,2.60803584762816,9.47,76.74,8.103484688489967
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,2152.59,160.7610156833458,2.60803584762816,9.47,79.41,8.385427666314676
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,2152.59,160.7610156833458,2.60803584762816,9.47,81.05,8.558606124604012
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,2152.59,160.7610156833458,2.60803584762816,10.54,92.78,8.802656546489564
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,2152.59,160.7610156833458,2.60803584762816,10.54,76.74,7.280834914611006
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,2152.59,160.7610156833458,2.60803584762816,10.54,79.41,7.53415559772296
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,2152.59,160.7610156833458,2.60803584762816,10.54,81.05,7.689753320683113
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,2152.59,160.7610156833458,2.60803584762816,7.010000000000001,92.78,13.235378031383737
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,2152.59,160.7610156833458,2.60803584762816,7.010000000000001,76.74,10.9472182596291
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,2152.59,160.7610156833458,2.60803584762816,7.010000000000001,79.41,11.328102710413694
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,2152.59,160.7610156833458,2.60803584762816,7.010000000000001,81.05,11.562054208273892
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,1041.18,77.75802837938761,5.391989747446072,13.87,92.78,6.689257390050469
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,1041.18,77.75802837938761,5.391989747446072,13.87,76.74,5.532804614275414
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,1041.18,77.75802837938761,5.391989747446072,13.87,79.41,5.725306416726749
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,1041.18,77.75802837938761,5.391989747446072,13.87,81.05,5.843547224224946
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,1041.18,77.75802837938761,5.391989747446072,9.47,92.78,9.797254487856389
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,1041.18,77.75802837938761,5.391989747446072,9.47,76.74,8.103484688489967
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,1041.18,77.75802837938761,5.391989747446072,9.47,79.41,8.385427666314676
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,1041.18,77.75802837938761,5.391989747446072,9.47,81.05,8.558606124604012
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,1041.18,77.75802837938761,5.391989747446072,10.54,92.78,8.802656546489564
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,1041.18,77.75802837938761,5.391989747446072,10.54,76.74,7.280834914611006
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,1041.18,77.75802837938761,5.391989747446072,10.54,79.41,7.53415559772296
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,1041.18,77.75802837938761,5.391989747446072,10.54,81.05,7.689753320683113
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,1041.18,77.75802837938761,5.391989747446072,7.010000000000001,92.78,13.235378031383737
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,1041.18,77.75802837938761,5.391989747446072,7.010000000000001,76.74,10.9472182596291
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,1041.18,77.75802837938761,5.391989747446072,7.010000000000001,79.41,11.328102710413694
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,1041.18,77.75802837938761,5.391989747446072,7.010000000000001,81.05,11.562054208273892
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,1163.13,86.865571321882,4.826659002214629,13.87,92.78,6.689257390050469
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,1163.13,86.865571321882,4.826659002214629,13.87,76.74,5.532804614275414
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,1163.13,86.865571321882,4.826659002214629,13.87,79.41,5.725306416726749
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,1163.13,86.865571321882,4.826659002214629,13.87,81.05,5.843547224224946
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,1163.13,86.865571321882,4.826659002214629,9.47,92.78,9.797254487856389
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,1163.13,86.865571321882,4.826659002214629,9.47,76.74,8.103484688489967
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,1163.13,86.865571321882,4.826659002214629,9.47,79.41,8.385427666314676
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,1163.13,86.865571321882,4.826659002214629,9.47,81.05,8.558606124604012
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,1163.13,86.865571321882,4.826659002214629,10.54,92.78,8.802656546489564
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,1163.13,86.865571321882,4.826659002214629,10.54,76.74,7.280834914611006
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,1163.13,86.865571321882,4.826659002214629,10.54,79.41,7.53415559772296
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,1163.13,86.865571321882,4.826659002214629,10.54,81.05,7.689753320683113
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,1163.13,86.865571321882,4.826659002214629,7.010000000000001,92.78,13.235378031383737
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,1163.13,86.865571321882,4.826659002214629,7.010000000000001,76.74,10.9472182596291
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,1163.13,86.865571321882,4.826659002214629,7.010000000000001,79.41,11.328102710413694
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,1163.13,86.865571321882,4.826659002214629,7.010000000000001,81.05,11.562054208273892
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,591.93,44.206870799103804,9.484283420752288,13.87,92.78,6.689257390050469
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,591.93,44.206870799103804,9.484283420752288,13.87,76.74,5.532804614275414
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,591.93,44.206870799103804,9.484283420752288,13.87,79.41,5.725306416726749
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,591.93,44.206870799103804,9.484283420752288,13.87,81.05,5.843547224224946
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,591.93,44.206870799103804,9.484283420752288,9.47,92.78,9.797254487856389
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,591.93,44.206870799103804,9.484283420752288,9.47,76.74,8.103484688489967
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,591.93,44.206870799103804,9.484283420752288,9.47,79.41,8.385427666314676
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,591.93,44.206870799103804,9.484283420752288,9.47,81.05,8.558606124604012
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,591.93,44.206870799103804,9.484283420752288,10.54,92.78,8.802656546489564
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,591.93,44.206870799103804,9.484283420752288,10.54,76.74,7.280834914611006
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,591.93,44.206870799103804,9.484283420752288,10.54,79.41,7.53415559772296
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,591.93,44.206870799103804,9.484283420752288,10.54,81.05,7.689753320683113
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,591.93,44.206870799103804,9.484283420752288,7.010000000000001,92.78,13.235378031383737
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,591.93,44.206870799103804,9.484283420752288,7.010000000000001,76.74,10.9472182596291
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,591.93,44.206870799103804,9.484283420752288,7.010000000000001,79.41,11.328102710413694
sample input_ratio,NA,13.42,5626.61,419.2704918032787,13.39,591.93,44.206870799103804,9.484283420752288,7.010000000000001,81.05,11.562054208273892
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,2152.59,234.48692810457518,1.7880335385531374,13.87,92.78,6.689257390050469
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,2152.59,234.48692810457518,1.7880335385531374,13.87,76.74,5.532804614275414
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,2152.59,234.48692810457518,1.7880335385531374,13.87,79.41,5.725306416726749
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,2152.59,234.48692810457518,1.7880335385531374,13.87,81.05,5.843547224224946
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,2152.59,234.48692810457518,1.7880335385531374,9.47,92.78,9.797254487856389
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,2152.59,234.48692810457518,1.7880335385531374,9.47,76.74,8.103484688489967
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,2152.59,234.48692810457518,1.7880335385531374,9.47,79.41,8.385427666314676
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,2152.59,234.48692810457518,1.7880335385531374,9.47,81.05,8.558606124604012
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,2152.59,234.48692810457518,1.7880335385531374,10.54,92.78,8.802656546489564
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,2152.59,234.48692810457518,1.7880335385531374,10.54,76.74,7.280834914611006
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,2152.59,234.48692810457518,1.7880335385531374,10.54,79.41,7.53415559772296
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,2152.59,234.48692810457518,1.7880335385531374,10.54,81.05,7.689753320683113
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,2152.59,234.48692810457518,1.7880335385531374,7.010000000000001,92.78,13.235378031383737
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,2152.59,234.48692810457518,1.7880335385531374,7.010000000000001,76.74,10.9472182596291
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,2152.59,234.48692810457518,1.7880335385531374,7.010000000000001,79.41,11.328102710413694
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,2152.59,234.48692810457518,1.7880335385531374,7.010000000000001,81.05,11.562054208273892
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,1041.18,113.41830065359478,3.6966740762923775,13.87,92.78,6.689257390050469
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,1041.18,113.41830065359478,3.6966740762923775,13.87,76.74,5.532804614275414
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,1041.18,113.41830065359478,3.6966740762923775,13.87,79.41,5.725306416726749
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,1041.18,113.41830065359478,3.6966740762923775,13.87,81.05,5.843547224224946
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,1041.18,113.41830065359478,3.6966740762923775,9.47,92.78,9.797254487856389
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,1041.18,113.41830065359478,3.6966740762923775,9.47,76.74,8.103484688489967
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,1041.18,113.41830065359478,3.6966740762923775,9.47,79.41,8.385427666314676
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,1041.18,113.41830065359478,3.6966740762923775,9.47,81.05,8.558606124604012
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,1041.18,113.41830065359478,3.6966740762923775,10.54,92.78,8.802656546489564
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,1041.18,113.41830065359478,3.6966740762923775,10.54,76.74,7.280834914611006
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,1041.18,113.41830065359478,3.6966740762923775,10.54,79.41,7.53415559772296
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,1041.18,113.41830065359478,3.6966740762923775,10.54,81.05,7.689753320683113
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,1041.18,113.41830065359478,3.6966740762923775,7.010000000000001,92.78,13.235378031383737
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,1041.18,113.41830065359478,3.6966740762923775,7.010000000000001,76.74,10.9472182596291
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,1041.18,113.41830065359478,3.6966740762923775,7.010000000000001,79.41,11.328102710413694
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,1041.18,113.41830065359478,3.6966740762923775,7.010000000000001,81.05,11.562054208273892
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,1163.13,126.70261437908498,3.309091085909656,13.87,92.78,6.689257390050469
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,1163.13,126.70261437908498,3.309091085909656,13.87,76.74,5.532804614275414
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,1163.13,126.70261437908498,3.309091085909656,13.87,79.41,5.725306416726749
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,1163.13,126.70261437908498,3.309091085909656,13.87,81.05,5.843547224224946
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,1163.13,126.70261437908498,3.309091085909656,9.47,92.78,9.797254487856389
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,1163.13,126.70261437908498,3.309091085909656,9.47,76.74,8.103484688489967
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,1163.13,126.70261437908498,3.309091085909656,9.47,79.41,8.385427666314676
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,1163.13,126.70261437908498,3.309091085909656,9.47,81.05,8.558606124604012
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,1163.13,126.70261437908498,3.309091085909656,10.54,92.78,8.802656546489564
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,1163.13,126.70261437908498,3.309091085909656,10.54,76.74,7.280834914611006
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,1163.13,126.70261437908498,3.309091085909656,10.54,79.41,7.53415559772296
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,1163.13,126.70261437908498,3.309091085909656,10.54,81.05,7.689753320683113
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,1163.13,126.70261437908498,3.309091085909656,7.010000000000001,92.78,13.235378031383737
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,1163.13,126.70261437908498,3.309091085909656,7.010000000000001,76.74,10.9472182596291
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,1163.13,126.70261437908498,3.309091085909656,7.010000000000001,79.41,11.328102710413694
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,1163.13,126.70261437908498,3.309091085909656,7.010000000000001,81.05,11.562054208273892
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,591.93,64.48039215686275,6.502294384055713,13.87,92.78,6.689257390050469
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,591.93,64.48039215686275,6.502294384055713,13.87,76.74,5.532804614275414
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,591.93,64.48039215686275,6.502294384055713,13.87,79.41,5.725306416726749
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,591.93,64.48039215686275,6.502294384055713,13.87,81.05,5.843547224224946
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,591.93,64.48039215686275,6.502294384055713,9.47,92.78,9.797254487856389
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,591.93,64.48039215686275,6.502294384055713,9.47,76.74,8.103484688489967
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,591.93,64.48039215686275,6.502294384055713,9.47,79.41,8.385427666314676
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,591.93,64.48039215686275,6.502294384055713,9.47,81.05,8.558606124604012
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,591.93,64.48039215686275,6.502294384055713,10.54,92.78,8.802656546489564
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,591.93,64.48039215686275,6.502294384055713,10.54,76.74,7.280834914611006
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,591.93,64.48039215686275,6.502294384055713,10.54,79.41,7.53415559772296
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,591.93,64.48039215686275,6.502294384055713,10.54,81.05,7.689753320683113
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,591.93,64.48039215686275,6.502294384055713,7.010000000000001,92.78,13.235378031383737
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,591.93,64.48039215686275,6.502294384055713,7.010000000000001,76.74,10.9472182596291
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,591.93,64.48039215686275,6.502294384055713,7.010000000000001,79.41,11.328102710413694
sample input_ratio,NA,13.42,5626.61,419.2704918032787,9.18,591.93,64.48039215686275,6.502294384055713,7.010000000000001,81.05,11.562054208273892
sample input_ratio,NA,13.42,5626.61,419.2704918032787,10.18,2152.59,211.45284872298626,1.9828084338203638,13.87,92.78,6.689257390050469
sample input_ratio,NA,13.42,5626.61,419.2704918032787,10.18,2152.59,211.45284872298626,1.9828084338203638,13.87,76.74,5.532804614275414
sample input_ratio,NA,13.42,5626.61,419.2704918032787,10.18,2152.59,211.45284872298626,1.9828084338203638,13.87,79.41,5.725306416726749
sample input_ratio,NA,13.42,5626.61,419.2704918032787,10.18,2152.59,211.45284872298626,1.9828084338203638,13.87,81.05,5.843547224224946
sample input_ratio,NA,13.42,5626.61,419.2704918032787,10.18,2152.59,211.45284872298626,1.9828084338203638,9.47,92.78,9.797254487856389
sample input_ratio,NA,13.42,5626.61,419.2704918032787,10.18,2152.59,211.45284872298626,1.9828084338203638,9.47,76.74,8.103484688489967
sample input_ratio,NA,13.42,5626.61,419.2704918032787,10.18,2152.59,211.45284872298626,1.9828084338203638,9.47,79.41,8.385427666314676
sample input_ratio,NA,13.42,5626.61,419.2704918032787,10.18,2152.59,211.45284872298626,1.9828084338203638,9.47,81.05,8.558606124604012
sample input_ratio,NA,13.42,5626.61,419.2704918032787,10.18,2152.59,211.45284872298626,1.9828084338203638,10.54,92.78,8.802656546489564
sample input_ratio,NA,13.42,5626.61,419.2704918032787,10.18,2152.59,211.45284872298626,1.9828084338203638,10.54,76.74,7.280834914611006
sample input_ratio,NA,13.42,5626.61,419.2704918032787,10.18,2152.59,211.45284872298626,1.9828084338203638,10.54,79.41,7.53415559772296
sample input_ratio,NA,13.42,5626.61,419.2704918032787,10.18,2152.59,211.45284872298626,1.9828084338203638,10.54,81.05,7.689753320683113
sample input_ratio,NA,13.42,5626.61,419.2704918032787,10.18,2152.59,211.45284872298626,1.9828084338203638,7.010000000000001,92.78,13.235378031383737
sample input_ratio,NA,13.42,5626.61,419.2704918032787,10.18,2152.59,211.45284872298626,1.9828084338203638,7.010000000000001,76.74,10.9472182596291
sample input_ratio,NA,13.42,5626.61,419.2704918032787,10.18,2152.59,211.45284872298626,1.9828084338203638,7.010000000000001,79.41,11.328102710413694
sample input_ratio,NA,13.42,5626.61,419.2704918032787,10.18,2152.59,211.45284872298626,1.9828084338203638,7.010000000000001,81.05,11.562054208273892
sample input_ratio,NA,13.42,5626.61,419.2704918032787,10.18,1041.18,102.2770137524558,4.099361884167364,13.87,92.78,6.689257390050469
sample input_ratio,NA,13.42,5626.61,419.2704918032787,10.18,1041.18,102.2770137524558,4.099361884167364,13.87,76.74,5.532804614275414
sample input_ratio,NA,13.42,5626.61,419.2704918032787,10.18,1041.18,102.2770137524558,4.099361884167364,13.87,79.41,5.725306416726749
sample input_ratio,NA,13.42,5626.61,419.2704918032787,10.18,1041.18,102.2770137524558,4.099361884167364,13.87,81.05,5.843547224224946
sample input_ratio,NA,13.42,5626.61,419.2704918032787,10.18,1041.18,102.2770137524558,4.099361884167364,9.47,92.78,9.797254487856389
sample input_ratio,NA,13.42,5626.61,419.2704918032787,10.18,1041.18,102.2770137524558,4.099361884167364,9.47,76.74,8.103484688489967
sample input_ratio,NA,13.42,5626.61,419.2704918032787,10.18,1041.18,102.2770137524558,4.099361884167364,9.47,79.41,8.385427666314676
sample input_ratio,NA,13.42,5626.61,419.2704918032787,10.18,1041.18,102.2770137524558,4.099361884167364,9.47,81.05,8.558606124604012
sample input_ratio,NA,13.42,5626.61,419.2704918032787,10.18,1041.18,102.2770137524558,4.099361884167364,10.54,92.78,8.802656546489564
sample input_ratio,NA,13.42,5626.61,419.2704918032787,10.18,1041.18,102.2770137524558,4.099361884167364,10.54,76.74,7.280834914611006
sample input_ratio,NA,13.42,5626.61,419.2704918032787,10.18,1041.18,102.2770137524558,4.099361884167364,10.54,79.41,7.53415559772296
sample input_ratio,NA,13.42,5626.61,419.2704918032787,10.18,1041.18,102.2770137524558,4.099361884167364,10.54,81.05,7.689753320683113
sample input_ratio,NA,13.42,5626.61,419.2704918032787,10.18,1041.18,102.2770137524558,4.099361884167364,7.010000000000001,92.78,13.235378031383737
sample input_ratio,NA,13.42,5626.61,419.2704918032787,10.18,1041.18,102.2770137524558,4.099361884167364,7.010000000000001,76.74,10.9472182596291
sample input_ratio,NA,13.42,5626.61,419.2704918032787,10.18,1041.18,102.2770137524558,4.099361884167364,7.010000000000001,79.41,11.328102710413694
sample input_ratio,NA,13.42,5626.61,419.2704918032787,10.18,1041.18,102.2770137524558,4.099361884167364,7.010000000000001,81.05,11.562054208273892
sample input_ratio,NA,13.42,5626.61,419.2704918032787,10.18,1163.13,114.2563850687623,3.6695585244619053,13.87,92.78,6.689257390050469
